modelo,condicao,indice,variacao_escolhida,score_composto,lev_sim,mos_principal,mos_principal_fonte,arquivo,texto_original,texto_transcrito,duracao_s,lev_dist,mosanet_mos,nisqa_overall,nisqa_noisiness,nisqa_discontinuity,nisqa_coloration,nisqa_loudness,dns_sig,dns_bak,dns_ovrl,status,erro,lev_norm01,mos_norm01
xtts,ajustado,8,v2,1.0,1.0,3.8799,nisqa_overall,xtts\outputs_final_experiment\ajustado\v2\008.wav,Você lembra qual foi o horário combinado para o encontro de amanhã?,Você lembra qual foi o horário combinado para o encontro de amanhã?,5.056,0,,3.8799,2.5401,4.3736,3.736,4.2839,3.2899,3.6478,3.7621,ok,,1.0,
xtts,ajustado,9,v3,0.9655,0.9655,3.752,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\009.wav,"Durante a viagem ao interior, observamos várias paisagens diferentes ao longo da estrada.","Durante a viagem ao interior, observando várias paisagens diferentes ao longo da estrada.",5.611,3,,3.752,2.4889,3.9951,3.808,4.2702,3.4867,3.688,3.9755,ok,,0.9655,
xtts,ajustado,10,v1,1.0,1.0,3.9261,nisqa_overall,xtts\outputs_final_experiment\ajustado\v1\010.wav,O computador reiniciou sozinho.,O computador reiniciou sozinho.,3.712,0,,3.9261,2.6669,4.2725,4.0218,4.2702,3.4926,3.6743,3.7652,ok,,1.0,
xtts,ajustado,11,v1,1.0,1.0,3.1074,nisqa_overall,xtts\outputs_final_experiment\ajustado\v1\011.wav,Ainda não recebi a confirmação da inscrição.,Ainda não recebi a confirmação da inscrição.,5.237,0,,3.1074,2.9648,3.3638,3.1297,3.7125,3.9593,3.7531,3.7226,ok,,1.0,
xtts,ajustado,12,v1,0.982,0.982,4.2252,nisqa_overall,xtts\outputs_final_experiment\ajustado\v1\012.wav,"Quando chegamos ao local do evento, a apresentação já havia começado e quase não encontramos lugares disponíveis.","Quando chegamos ao local do evento, a apresentação já havia começado e quase nem encontramos lugares disponíveis.",6.827,2,,4.2252,3.5575,4.5959,3.9763,4.3085,4.1248,3.7026,3.4342,ok,,0.982,
xtts,ajustado,13,v1,0.9167,0.9167,2.7905,nisqa_overall,xtts\outputs_final_experiment\ajustado\v1\013.wav,Será que o ônibus passa por esta rua?,Será que o ongus passa por esta rua?,4.96,3,,2.7905,2.2287,4.0843,3.3265,3.1573,3.1868,3.5692,3.4403,ok,,0.9167,
xtts,ajustado,14,v2,0.8846,0.8846,3.1223,nisqa_overall,xtts\outputs_final_experiment\ajustado\v2\014.wav,O técnico resolveu o problema em poucos minutos.,O técnico quer resolver o problema em poucos minutos.,4.96,6,,3.1223,2.8971,3.824,2.9681,3.5338,3.4474,3.6584,3.7598,ok,,0.8846,
xtts,ajustado,15,v3,0.9028,0.9028,3.9106,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\015.wav,"Depois que a energia voltou, todos retomaram suas atividades normalmente.","depois que a energia voltou, todos acertam as suas atividades normalmente.",6.635,7,,3.9106,3.4173,4.4174,3.7472,4.081,3.9728,3.6499,3.2228,ok,,0.9028,
xtts,ajustado,16,v3,1.0,1.0,3.7013,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\016.wav,Meu avô sempre contava histórias interessantes sobre a época em que morava no sertão.,Meu avô sempre contava histórias interessantes sobre a época em que morava no sertão.,5.845,0,,3.7013,2.5098,4.4778,3.7332,3.9497,4.1112,3.6166,3.6889,ok,,1.0,
xtts,ajustado,17,v3,1.0,1.0,3.3638,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\017.wav,Você pode repetir a última informação?,Você pode repetir a última informação.,4.917,0,,3.3638,3.3349,4.2641,3.6058,3.8505,3.8609,3.774,3.7308,ok,,1.0,
xtts,ajustado,18,v3,1.0,1.0,3.7417,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\018.wav,A encomenda chegou exatamente no prazo informado pela transportadora.,A encomenda chegou exatamente no prazo informado pela transportadora.,4.779,0,,3.7417,3.0308,4.3897,3.6149,4.1176,3.776,3.6621,3.7708,ok,,1.0,
xtts,ajustado,19,v3,1.0,1.0,3.5602,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\019.wav,No próximo sábado haverá uma caminhada organizada pelos moradores do bairro.,No próximo sábado haverá uma caminhada organizada pelos moradores do bairro.,4.96,0,,3.5602,2.843,4.1241,3.5771,3.9653,3.6062,3.6227,3.2424,ok,,1.0,
xtts,ajustado,20,v1,0.9167,0.9167,3.3412,nisqa_overall,xtts\outputs_final_experiment\ajustado\v1\020.wav,Faz bastante calor hoje.,"Faz bastante, Carlos, hoje.",2.827,2,,3.3412,2.7124,3.6726,3.1618,3.7584,3.3532,3.6731,3.5201,ok,,0.9167,
xtts,ajustado,21,v1,0.9359,0.9359,3.7472,nisqa_overall,xtts\outputs_final_experiment\ajustado\v1\021.wav,O professor pediu que os alunos entregassem os trabalhos até a próxima semana.,O professor pediu que os arvores entregassem os trabalhos. Até a próxima semana!,5.749,5,,3.7472,3.7347,4.2983,3.4775,4.0644,3.8972,3.4897,3.9203,ok,,0.9359,
xtts,ajustado,22,v3,1.0,1.0,3.8453,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\022.wav,Eu não esperava encontrar tanta gente naquele horário.,Eu não esperava encontrar tanta gente naquele horário.,4.405,0,,3.8453,3.8518,4.0301,3.2267,4.1056,3.8294,3.573,4.1156,ok,,1.0,
xtts,ajustado,23,v2,1.0,1.0,4.04,nisqa_overall,xtts\outputs_final_experiment\ajustado\v2\023.wav,Qual foi a primeira cidade que você visitou durante as férias?,Qual foi a primeira cidade que você visitou durante as férias?,5.429,0,,4.04,3.9739,4.4813,3.9541,4.3105,3.7434,3.5977,4.1665,ok,,1.0,
xtts,ajustado,24,v2,1.0,1.0,4.3206,nisqa_overall,xtts\outputs_final_experiment\ajustado\v2\024.wav,"Apesar da chuva intensa, a cerimônia aconteceu sem grandes problemas.","Apesar da chuva intensa, a cerimônia aconteceu sem grandes problemas.",4.448,0,,4.3206,3.984,4.6084,4.1198,4.4623,3.8918,3.6453,4.1087,ok,,1.0,
xtts,ajustado,25,v3,0.8171,0.8171,4.0825,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\025.wav,O cachorro correu até o portão assim que ouviu o carro se aproximando.,"O cachorro correu até o portão assim, que eu... Assim ele... Eu vi o carro se aproximando.",6.08,15,,4.0825,4.0947,4.4533,3.7874,4.2482,3.8506,3.57,3.9788,ok,,0.8171,
xtts,ajustado,26,v3,0.8293,0.8293,3.7219,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\026.wav,Você sabe onde fica a biblioteca central?,Você... Onde é que fica a Biblioteca Central?,5.237,7,,3.7219,3.6643,4.2432,3.518,4.0458,3.8999,3.6253,4.1154,ok,,0.8293,
xtts,ajustado,27,v3,0.6538,0.6538,2.7888,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\027.wav,O relatório foi concluído.,O relatoiro foi comprovido.,3.296,9,,2.7888,3.4202,3.0272,2.2462,3.5035,3.2117,3.5913,4.1091,ok,,0.6538,
xtts,ajustado,28,v3,1.0,1.0,3.8863,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\028.wav,"Durante a madrugada, o vento ficou mais forte e algumas árvores balançavam constantemente.","Durante a madrugada, o vento ficou mais forte e algumas árvores balançavam constantemente.",6.027,0,,3.8863,3.9019,4.4248,3.8076,4.2338,3.8547,3.5792,4.0718,ok,,1.0,
xtts,ajustado,29,v3,0.4412,0.4412,3.7938,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\029.wav,Que horas são agora?,Que aí era a gente de oração agora.,3.947,19,,3.7938,3.7563,4.3263,3.6675,4.1278,3.9698,3.5499,3.9912,ok,,0.4412,
xtts,ajustado,30,v1,0.9697,0.9697,4.0596,nisqa_overall,xtts\outputs_final_experiment\ajustado\v1\030.wav,A médica explicou com calma cada etapa do tratamento recomendado.,"A médica explicou com calma, cada etapa do tratamento é recomendado.",4.875,2,,4.0596,4.1011,4.5371,3.8287,4.2171,3.7397,3.681,4.1706,ok,,0.9697,
xtts,ajustado,31,v3,1.0,1.0,2.8104,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\031.wav,O grupo decidiu antecipar a saída.,O grupo decidiu antecipar a saída.,4.267,0,,2.8104,2.2187,2.9504,2.9927,3.2042,3.4862,3.5173,4.0157,ok,,1.0,
xtts,ajustado,32,v3,0.9533,0.9533,4.0168,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\032.wav,"Enquanto aguardávamos o início da palestra, conversamos sobre projetos futuros e oportunidades de pesquisa.","Enquanto aguardar, vamos ao início da palestra conversamos sobre projetos futuros e oportunidade de pesquisa?",7.189,5,,4.0168,3.3088,4.4225,3.9011,4.2265,3.7483,3.6507,4.0348,ok,,0.9533,
xtts,ajustado,33,v3,0.963,0.963,3.7002,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\033.wav,O restaurante estava lotado.,O restaurante estava notado.,4.501,1,,3.7002,2.3489,4.2185,3.5405,3.9549,3.5805,3.5838,4.0583,ok,,0.963,
xtts,ajustado,34,v1,1.0,1.0,3.873,nisqa_overall,xtts\outputs_final_experiment\ajustado\v1\034.wav,Você já assistiu ao filme que foi lançado na semana passada?,Você já assistiu ao filme que foi lançado na semana passada?,5.845,0,,3.873,2.7486,4.3854,3.8743,3.9735,3.6593,3.6322,3.8189,ok,,1.0,
xtts,ajustado,35,v2,1.0,1.0,4.0212,nisqa_overall,xtts\outputs_final_experiment\ajustado\v2\035.wav,"Depois de vários testes, conseguimos identificar a origem do problema.","Depois de vários testes, conseguimos identificar a origem do problema.",5.099,0,,4.0212,2.6131,4.5262,3.9271,4.1809,3.74,3.6024,3.9523,ok,,1.0,
xtts,ajustado,36,v2,0.9516,0.9516,3.7214,nisqa_overall,xtts\outputs_final_experiment\ajustado\v2\036.wav,A praia estava praticamente vazia naquela manhã de terça-feira.,A praia está praticamente vazia naquela manhã de terça-feira.,5.291,3,,3.7214,2.8753,4.5658,3.8148,4.0598,3.5849,3.6624,4.0786,ok,,0.9516,
xtts,ajustado,37,v2,0.9348,0.9348,3.8195,nisqa_overall,xtts\outputs_final_experiment\ajustado\v2\037.wav,O resultado saiu mais cedo do que imaginávamos.,O resultado saiu mais cedo que imaginávamos.,4.597,3,,3.8195,2.3387,4.4276,3.6373,3.6715,3.6543,3.5867,3.7793,ok,,0.9348,
xtts,ajustado,38,v3,1.0,1.0,3.9133,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\038.wav,Eu precisava apenas de alguns minutos para terminar aquela tarefa.,Eu precisava apenas de alguns minutos para terminar aquela tarefa.,5.429,0,,3.9133,3.1103,4.4151,4.0031,4.227,3.7652,3.5684,3.8302,ok,,1.0,
xtts,ajustado,39,v2,1.0,1.0,3.6537,nisqa_overall,xtts\outputs_final_experiment\ajustado\v2\039.wav,A apresentação terminou com aplausos.,A apresentação terminou com aplausos.,5.291,0,,3.6537,2.2753,4.3769,3.6952,4.0849,3.3888,3.4953,3.8199,ok,,1.0,
xtts,ajustado,40,v2,1.0,1.0,3.457,nisqa_overall,xtts\outputs_final_experiment\ajustado\v2\040.wav,Você pretende viajar durante o feriado?,Você pretende viajar durante o feriado?,4.405,0,,3.457,2.6379,4.4146,3.871,3.9078,3.6831,3.6343,3.928,ok,,1.0,
xtts,ajustado,41,v1,0.6275,0.6275,2.9839,nisqa_overall,xtts\outputs_final_experiment\ajustado\v1\041.wav,O elevador parou no décimo segundo andar.,"Elevador parou, e eu vou desce, nem que segundo andar.",5.387,19,,2.9839,2.1647,4.2167,3.3939,3.6365,3.1139,2.3492,1.9953,ok,,0.6275,
xtts,ajustado,42,v3,0.9885,0.9885,2.6532,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\042.wav,"Durante a visita ao museu, aprendemos diversos fatos curiosos sobre a história da região.","Durante a visita ao museu, aprendemos diversos fatos furiosos sobre a história da região.",8.629,1,,2.6532,2.0987,4.2722,3.4443,3.498,3.5644,3.5405,3.2135,ok,,0.9885,
xtts,ajustado,43,v2,0.5789,0.5789,2.8582,nisqa_overall,xtts\outputs_final_experiment\ajustado\v2\043.wav,O mercado fecha às oito horas da noite.,Festa às 8 horas da noite.,5.845,16,,2.8582,1.9962,4.2496,3.4374,3.6901,3.2314,3.5908,3.0614,ok,,0.5789,
xtts,ajustado,44,v2,1.0,1.0,2.9516,nisqa_overall,xtts\outputs_final_experiment\ajustado\v2\044.wav,A criança ficou observando atentamente os peixes coloridos dentro do aquário.,A criança ficou observando atentamente os peixes coloridos dentro do aquário.,6.176,0,,2.9516,1.9927,4.3224,3.5805,3.7851,3.1353,3.5842,2.8398,ok,,1.0,
xtts,ajustado,45,v3,0.8947,0.8947,2.9515,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\045.wav,Você conseguiu falar com o responsável?,Você conseguiu falar o responsável?,5.387,4,,2.9515,2.1369,4.0718,3.2616,3.6215,3.0884,3.3553,2.7457,ok,,0.8947,
xtts,ajustado,46,v3,1.0,1.0,3.0865,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\046.wav,O motorista precisou escolher uma rota alternativa para evitar um grande congestionamento.,O motorista precisou escolher uma rota alternativa para evitar um grande congestionamento.,6.592,0,,3.0865,1.9488,4.3254,3.4623,3.9379,3.3962,3.6238,3.2911,ok,,1.0,
xtts,ajustado,47,v1,1.0,1.0,2.9757,nisqa_overall,xtts\outputs_final_experiment\ajustado\v1\047.wav,Hoje acordei mais cedo.,Hoje acordei mais cedo.,3.989,0,,2.9757,2.0217,4.3689,3.4397,3.8802,3.0123,3.4431,2.9666,ok,,1.0,
xtts,ajustado,48,v3,0.9444,0.9444,2.4545,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\048.wav,O pesquisador apresentou resultados preliminares bastante promissores durante o seminário.,"O pesquisador apresentou resultados para eliminar, bastante promissores durante o seminário.",6.912,5,,2.4545,1.945,3.3641,2.8641,3.4913,3.2521,3.6389,3.2913,ok,,0.9444,
xtts,ajustado,49,v1,1.0,1.0,2.9873,nisqa_overall,xtts\outputs_final_experiment\ajustado\v1\049.wav,Parece que vai chover novamente.,Parece que vai chover novamente.,4.267,0,,2.9873,1.8793,4.296,3.4085,3.8167,3.1788,3.4956,3.0313,ok,,1.0,
xtts,ajustado,50,v1,1.0,1.0,2.8941,nisqa_overall,xtts\outputs_final_experiment\ajustado\v1\050.wav,Qual é a melhor maneira de chegar ao centro da cidade?,Qual é a melhor maneira de chegar ao centro da cidade?,4.96,0,,2.8941,1.973,4.3678,3.6817,3.6626,3.2803,3.4018,2.5525,ok,,1.0,
xtts,ajustado,51,v1,1.0,1.0,3.9417,nisqa_overall,xtts\outputs_final_experiment\ajustado\v1\051.wav,O sistema voltou a funcionar normalmente.,O sistema voltou a funcionar. Normalmente...,5.749,0,,3.9417,2.6039,4.3805,4.022,4.151,3.986,3.6586,4.0782,ok,,1.0,
xtts,ajustado,52,v3,1.0,1.0,4.2779,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\052.wav,"Depois de meses de planejamento e preparação, a equipe finalmente iniciou a execução do projeto.","Depois de meses de planejamento e preparação, a equipe finalmente iniciou a execução do projeto.",8.075,0,,4.2779,2.81,4.4392,4.2687,4.3859,4.08,3.7544,4.1375,ok,,1.0,
xtts,ajustado,53,v2,1.0,1.0,3.9529,nisqa_overall,xtts\outputs_final_experiment\ajustado\v2\053.wav,O livro estava sobre a mesa.,O livro estava sobre a mesa.,3.712,0,,3.9529,2.5533,4.4204,4.0459,4.0275,3.8971,3.6731,4.1494,ok,,1.0,
xtts,ajustado,54,v3,1.0,1.0,3.4951,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\054.wav,Você poderia verificar se a porta foi realmente trancada antes de sairmos?,"Você poderia verificar se a porta foi realmente trancada, antes de sairmos.",6.965,0,,3.4951,2.412,4.2048,3.7292,3.8843,3.9829,3.7856,4.0147,ok,,1.0,
xtts,ajustado,55,v3,1.0,1.0,3.9888,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\055.wav,A estudante apresentou seu trabalho com confiança.,A estudante apresentou seu trabalho com confiança.,6.219,0,,3.9888,2.4824,4.3032,4.0038,4.0796,4.0057,3.7835,4.1627,ok,,1.0,
xtts,ajustado,56,v2,1.0,1.0,4.0715,nisqa_overall,xtts\outputs_final_experiment\ajustado\v2\056.wav,Na semana passada houve uma queda de energia que afetou vários bairros da cidade.,Na semana passada houve uma queda de energia que afetou vários bairros da cidade.,6.315,0,,4.0715,2.6846,4.5369,4.2326,3.9171,3.9865,3.7603,3.9363,ok,,1.0,
xtts,ajustado,57,v3,1.0,1.0,3.6533,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\057.wav,Ainda falta muito?,Ainda falta muito...,3.2,0,,3.6533,2.4444,4.1652,3.7861,3.9775,3.6196,3.5418,4.0985,ok,,1.0,
xtts,ajustado,58,v1,1.0,1.0,3.9161,nisqa_overall,xtts\outputs_final_experiment\ajustado\v1\058.wav,O jardineiro passou boa parte da manhã cuidando das plantas do condomínio.,O jardineiro passou boa parte da manhã cuidando das plantas do condomínio.,6.08,0,,3.9161,2.6793,4.185,3.7509,4.0424,3.6479,3.5791,3.8744,ok,,1.0,
xtts,ajustado,59,v3,1.0,1.0,3.6053,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\059.wav,O evento foi um sucesso.,O evento foi um sucesso.,3.755,0,,3.6053,2.4962,4.2308,3.743,3.9368,3.9095,3.6596,3.9727,ok,,1.0,
xtts,ajustado,60,v1,1.0,1.0,3.9852,nisqa_overall,xtts\outputs_final_experiment\ajustado\v1\060.wav,Meu irmão chegou em casa pouco antes do jantar.,"Meu irmão chegou em casa, pouco antes do jantar.",5.237,0,,3.9852,2.6644,4.2889,4.0289,4.0989,3.8961,3.6948,4.1134,ok,,1.0,
xtts,ajustado,61,v1,0.6129,0.6129,2.0983,nisqa_overall,xtts\outputs_final_experiment\ajustado\v1\061.wav,A reunião começou às nove horas.,Na União começou às 9h.,5.984,12,,2.0983,2.0038,3.7748,2.3724,3.082,3.0745,3.217,2.7276,ok,,0.6129,
xtts,ajustado,62,v1,0.9462,0.9462,2.0149,nisqa_overall,xtts\outputs_final_experiment\ajustado\v1\062.wav,"Quando a chuva diminuiu, as pessoas voltaram gradualmente para as áreas externas do parque.","Quando a chuva diminuiu, as pessoas voltaram gradualmente, para as áreas externas, para o parque.",7.936,5,,2.0149,1.7462,3.8591,2.8926,2.8544,3.2083,3.1911,2.9149,ok,,0.9462,
xtts,ajustado,63,v1,0.2549,0.2549,2.0751,nisqa_overall,xtts\outputs_final_experiment\ajustado\v1\063.wav,Você já terminou a leitura daquele artigo?,"ou seja, dahino, concealed, ela já tem fareitura legal.",7.659,38,,2.0751,1.8612,3.5894,2.6217,2.6573,3.1359,2.2331,1.9505,ok,,0.2549,
xtts,ajustado,64,v2,0.5862,0.5862,2.5163,nisqa_overall,xtts\outputs_final_experiment\ajustado\v2\064.wav,O avião pousou sem atrasos.,mas havia um pôso sem atrasas.,5.195,12,,2.5163,2.0284,4.0711,3.1113,3.3882,3.0433,3.3817,2.8702,ok,,0.5862,
xtts,ajustado,65,v1,0.8333,0.8333,1.9304,nisqa_overall,xtts\outputs_final_experiment\ajustado\v1\065.wav,"Apesar das dificuldades iniciais, conseguimos concluir todas as etapas previstas para esta fase.","Apesar das dificuldades iniciais, conseguimos concluir toda a data para a vivienda para essa fase.",8.587,16,,1.9304,1.9188,2.5982,2.1814,2.4228,3.1623,3.4202,2.8207,ok,,0.8333,
xtts,ajustado,66,v1,0.4524,0.4524,2.1678,nisqa_overall,xtts\outputs_final_experiment\ajustado\v1\066.wav,O atendimento foi rápido.,"O atendimento é rápido, o nosso tempo cheio.",5.568,23,,2.1678,1.8855,2.8952,2.2477,3.0106,3.2713,3.3088,2.7355,ok,,0.4524,
xtts,ajustado,67,v1,0.7723,0.7723,2.008,nisqa_overall,xtts\outputs_final_experiment\ajustado\v1\067.wav,A banda ensaiou durante toda a tarde para a apresentação marcada para o fim de semana.,"A banda saiu durante toda a tarde para a apresentação marcada em semana não, marcada por fim de semana.",8.907,23,,2.008,2.1293,2.8054,2.1903,2.8678,3.3061,3.4258,3.0302,ok,,0.7723,
xtts,ajustado,68,v1,0.9231,0.9231,2.0563,nisqa_overall,xtts\outputs_final_experiment\ajustado\v1\068.wav,O celular descarregou no meio da viagem.,O celular descarreram no meio da viagem.,5.291,3,,2.0563,1.6641,3.2869,2.468,2.6577,3.1619,3.1632,2.455,ok,,0.9231,
xtts,ajustado,69,v1,0.3889,0.3889,2.295,nisqa_overall,xtts\outputs_final_experiment\ajustado\v1\069.wav,Que notícia excelente!,no que not Garcia gemente o화를 per好不好,6.453,22,,2.295,1.8,3.4334,2.6409,3.1318,3.0979,2.9976,2.5765,ok,,0.3889,
xtts,ajustado,70,v1,0.9412,0.9412,2.154,nisqa_overall,xtts\outputs_final_experiment\ajustado\v1\070.wav,O pescador retornou ao porto trazendo uma quantidade inesperadamente grande de peixes.,o pescador retornou ao porto fazendo uma quantidade desesperadamente grande de peixes.,8.768,5,,2.154,1.8664,3.3898,2.4984,2.7086,3.2803,3.3383,2.8588,ok,,0.9412,
xtts,ajustado,71,v3,0.6452,0.6452,3.3373,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\071.wav,O médico chegou pontualmente.,O MET chegou pontualmente e ele...,4.085,11,,3.3373,3.4418,4.1346,3.3237,3.8411,3.6453,3.5498,3.5604,ok,,0.6452,
xtts,ajustado,72,v3,0.9839,0.9839,3.3552,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\072.wav,Você sabe qual é o número da sala onde acontecerá a entrevista?,Você sabe qual é o número da sala onde acontecer a entrevista.,4.405,1,,3.3552,3.6806,4.1984,2.7824,3.7432,3.6674,3.62,3.1904,ok,,0.9839,
xtts,ajustado,73,v3,1.0,1.0,3.4779,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\073.wav,O pôr do sol estava especialmente bonito hoje.,O pôr do sol estava especialmente bonito hoje.,4.501,0,,3.4779,3.5763,4.2163,3.4792,3.8745,3.7191,3.514,3.5421,ok,,1.0,
xtts,ajustado,74,v3,1.0,1.0,3.2669,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\074.wav,"Depois do almoço, resolvemos caminhar sem pressa pelas ruas mais antigas da cidade.","Depois do almoço, resolvemos caminhar sem pressa pelas ruas mais antigas da cidade.",6.731,0,,3.2669,3.3062,4.14,2.9619,3.6013,3.5611,3.5616,3.5372,ok,,1.0,
xtts,ajustado,75,v3,0.7742,0.7742,3.0246,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\075.wav,O ônibus atrasou alguns minutos.,O ônibus atrasa há bons minutos.,4.085,7,,3.0246,3.1908,4.0412,2.5559,2.9943,3.6114,3.5778,3.1255,ok,,0.7742,
xtts,ajustado,76,v2,0.8514,0.8514,3.0485,nisqa_overall,xtts\outputs_final_experiment\ajustado\v2\076.wav,A professora respondeu às dúvidas dos alunos antes do encerramento da aula.,A professora responder as dúvidas dos anúnimas de encerramento da aula.,6.539,11,,3.0485,3.2615,3.7985,2.4353,3.4525,3.7272,3.5545,3.639,ok,,0.8514,
xtts,ajustado,77,v2,1.0,1.0,3.5617,nisqa_overall,xtts\outputs_final_experiment\ajustado\v2\077.wav,Já está tudo pronto?,Já está tudo pronto.,5.195,0,,3.5617,3.3841,4.2207,3.6847,4.038,3.5716,3.6694,3.2929,ok,,1.0,
xtts,ajustado,78,v3,1.0,1.0,3.6531,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\078.wav,O técnico realizou uma inspeção detalhada em todos os equipamentos disponíveis.,O técnico realizou uma inspeção detalhada em todos os equipamentos disponíveis.,5.387,0,,3.6531,3.7364,4.3802,3.7008,4.1609,3.5397,3.4764,3.5433,ok,,1.0,
xtts,ajustado,79,v2,0.4815,0.4815,3.1511,nisqa_overall,xtts\outputs_final_experiment\ajustado\v2\079.wav,A fila estava enorme.,Eu fui lidar com ele enorme.,4.363,14,,3.1511,3.0785,4.0685,2.982,3.6528,3.7868,3.4836,3.4758,ok,,0.4815,
xtts,ajustado,80,v3,1.0,1.0,3.6573,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\080.wav,O visitante demonstrou bastante interesse pelas atividades desenvolvidas no laboratório.,O visitante demonstrou bastante interesse pelas atividades desenvolvidas no laboratório.,6.027,0,,3.6573,3.4687,4.3546,3.559,4.0456,3.6217,3.6328,3.7584,ok,,1.0,
xtts,ajustado,81,v1,1.0,1.0,3.4719,nisqa_overall,xtts\outputs_final_experiment\ajustado\v1\081.wav,Hoje foi um dia tranquilo.,Hoje foi um dia tranquilo.,3.851,0,,3.4719,2.0994,4.381,3.9526,4.057,3.6284,3.4926,3.9337,ok,,1.0,
xtts,ajustado,82,v3,0.9048,0.9048,3.2271,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\082.wav,O casal passou vários meses organizando cuidadosamente cada detalhe da cerimônia.,"O casal passou vários meses organizando cuidadão, amiguitos. Cada detalhe da cerimônia.",6.4,8,,3.2271,2.3428,3.8927,3.2792,3.8289,3.7452,3.5052,3.8561,ok,,0.9048,
xtts,ajustado,83,v2,1.0,1.0,3.7359,nisqa_overall,xtts\outputs_final_experiment\ajustado\v2\083.wav,Você ouviu aquele barulho estranho?,Você ouviu aquele barulho estranho?,4.309,0,,3.7359,2.3691,4.497,3.8969,4.1052,3.7442,3.4145,3.8772,ok,,1.0,
xtts,ajustado,84,v3,0.8452,0.8452,3.9135,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\084.wav,A recepcionista confirmou a reserva imediatamente após localizar os dados no sistema.,A recepcionista confirmou reserva imediatamente apoio localizado no sistema.,5.429,13,,3.9135,2.3425,4.3897,3.9777,4.215,3.7894,3.7049,4.1743,ok,,0.8452,
xtts,ajustado,85,v1,0.4643,0.4643,3.3864,nisqa_overall,xtts\outputs_final_experiment\ajustado\v1\085.wav,O trânsito melhorou bastante.,"O tranche, né? O mês de ouro aí, ah, tanto, melhorou bastante.",5.387,30,,3.3864,2.3232,3.8576,3.4584,3.9722,3.843,3.4272,3.7887,ok,,0.4643,
xtts,ajustado,86,v1,0.8837,0.8837,3.6487,nisqa_overall,xtts\outputs_final_experiment\ajustado\v1\086.wav,"Enquanto caminhava pela orla, observei crianças brincando e pessoas praticando esportes.","Enquanto caminhar pela hora, observei crianças brincando em pessoas patricas, esportes...",6.176,10,,3.6487,3.165,3.9879,3.4512,4.0492,3.8318,3.5906,4.0879,ok,,0.8837,
xtts,ajustado,87,v3,0.9149,0.9149,3.8785,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\087.wav,O relógio marcou exatamente sete horas da manhã.,O relógio marcou exatamente 7 horas da manhã.,4.085,4,,3.8785,2.1992,4.5239,4.1226,4.2236,3.962,3.5016,3.9176,ok,,0.9149,
xtts,ajustado,88,v1,0.9714,0.9714,3.7613,nisqa_overall,xtts\outputs_final_experiment\ajustado\v1\088.wav,O funcionário organizou os documentos para facilitar futuras consultas.,O funcionário organizou o documento para facilitar futuras consultas.,5.525,2,,3.7613,2.0615,4.4556,4.178,4.1396,3.9703,3.5666,3.7739,ok,,0.9714,
xtts,ajustado,89,v2,0.5625,0.5625,2.8321,nisqa_overall,xtts\outputs_final_experiment\ajustado\v2\089.wav,O jantar estava ótimo.,Vou jantar e eu vou jantar ótimo.,6.027,14,,2.8321,2.4165,2.9838,2.6971,3.5979,3.7647,3.3617,3.7249,ok,,0.5625,
