modelo,condicao,variacao,indice,arquivo,texto_original,texto_transcrito,duracao_s,lev_dist,lev_sim,status,erro
unsloth,ajustado,v3,37,unsloth/outputs_final_experiment/ajustado/v3/037.wav,O resultado saiu mais cedo do que imaginávamos.,O resultado saiu mais cedo do que imaginávamos.,5.591,7,0.8491,ok,
unsloth,ajustado,v3,38,unsloth/outputs_final_experiment/ajustado/v3/038.wav,Eu precisava apenas de alguns minutos para terminar aquela tarefa.,Eu precisava apenas de alguns minutos para terminar aquela tarefa.,2.639,15,0.7708,ok,
unsloth,ajustado,v3,39,unsloth/outputs_final_experiment/ajustado/v3/039.wav,A apresentação terminou com aplausos.,A apresentação terminou com aplausos.,5.909,3,0.9033,ok,
unsloth,ajustado,v3,40,unsloth/outputs_final_experiment/ajustado/v3/040.wav,Você pretende viajar durante o feriado?,Você pretende viajar durante o feriado?,3.935,8,0.7959,ok,
unsloth,ajustado,v3,41,unsloth/outputs_final_experiment/ajustado/v3/041.wav,O elevador parou no décimo segundo andar.,(ininteligível),5.129,38,0.0532,ok,
unsloth,ajustado,v3,42,unsloth/outputs_final_experiment/ajustado/v3/042.wav,"Durante a visita ao museu, aprendemos diversos fatos curiosos sobre a história da região.","Durante a visita ao museu, aprendemos diversos fatos curiosos sobre a história da região.",2.617,13,0.8514,ok,
unsloth,ajustado,v3,43,unsloth/outputs_final_experiment/ajustado/v3/043.wav,O mercado fecha às oito horas da noite.,O mercado fecha às oito horas da noite.,2.978,6,0.8441,ok,
unsloth,ajustado,v3,44,unsloth/outputs_final_experiment/ajustado/v3/044.wav,A criança ficou observando atentamente os peixes coloridos dentro do aquário.,A criança ficou observando atentamente os peixes coloridos dentro do aquário.,1.652,6,0.9242,ok,
unsloth,ajustado,v3,45,unsloth/outputs_final_experiment/ajustado/v3/045.wav,Você conseguiu falar com o responsável?,Você conseguiu falar com o responsável?,4.635,5,0.8751,ok,
unsloth,ajustado,v3,46,unsloth/outputs_final_experiment/ajustado/v3/046.wav,O motorista precisou escolher uma rota alternativa para evitar um grande congestionamento.,O motorista precisou escolher uma rota alternativa para evitar um grande congestionamento.,2.557,10,0.8897,ok,
unsloth,ajustado,v3,47,unsloth/outputs_final_experiment/ajustado/v3/047.wav,Hoje acordei mais cedo.,Hoje acordei mais cedo.,2.88,2,0.8888,ok,
unsloth,ajustado,v3,48,unsloth/outputs_final_experiment/ajustado/v3/048.wav,O pesquisador apresentou resultados preliminares bastante promissores durante o seminário.,O pesquisador apresentou resultados preliminares bastante promissores durante o seminário.,5.596,12,0.8676,ok,
unsloth,ajustado,v3,49,unsloth/outputs_final_experiment/ajustado/v3/049.wav,Parece que vai chover novamente.,Parece que vai chover novamente.,2.222,3,0.89,ok,
unsloth,ajustado,v3,50,unsloth/outputs_final_experiment/ajustado/v3/050.wav,Qual é a melhor maneira de chegar ao centro da cidade?,Qual é a melhor maneira de chegar ao centro da cidade?,5.7,8,0.8501,ok,
unsloth,ajustado,v3,51,unsloth/outputs_final_experiment/ajustado/v3/051.wav,O sistema voltou a funcionar normalmente.,O sistema voltou a funcionar normalmente.,3.331,0,1.0,ok,
unsloth,ajustado,v3,52,unsloth/outputs_final_experiment/ajustado/v3/052.wav,"Depois de meses de planejamento e preparação, a equipe finalmente iniciou a execução do projeto.","Depois de meses de planejamento e preparação, a equipe finalmente iniciou a execução do projeto.",2.581,22,0.771,ok,
unsloth,ajustado,v3,53,unsloth/outputs_final_experiment/ajustado/v3/053.wav,O livro estava sobre a mesa.,O livro estava sobre a mesa.,1.785,7,0.7479,ok,
unsloth,ajustado,v3,54,unsloth/outputs_final_experiment/ajustado/v3/054.wav,Você poderia verificar se a porta foi realmente trancada antes de sairmos?,Você poderia verificar se a porta foi realmente trancada antes de sairmos?,4.827,14,0.8117,ok,
unsloth,ajustado,v3,55,unsloth/outputs_final_experiment/ajustado/v3/055.wav,A estudante apresentou seu trabalho com confiança.,A estudante apresentou seu trabalho com confiança.,5.572,10,0.8022,ok,
unsloth,ajustado,v3,56,unsloth/outputs_final_experiment/ajustado/v3/056.wav,Na semana passada houve uma queda de energia que afetou vários bairros da cidade.,Na semana passada houve uma queda de energia que afetou vários bairros da cidade.,4.977,12,0.8522,ok,
unsloth,ajustado,v3,57,unsloth/outputs_final_experiment/ajustado/v3/057.wav,Ainda falta muito?,Ainda falta muito?,3.908,2,0.8917,ok,
unsloth,ajustado,v3,58,unsloth/outputs_final_experiment/ajustado/v3/058.wav,O jardineiro passou boa parte da manhã cuidando das plantas do condomínio.,O jardineiro passou boa parte da manhã cuidando das plantas do condomínio.,3.65,12,0.8391,ok,
unsloth,ajustado,v3,59,unsloth/outputs_final_experiment/ajustado/v3/059.wav,O evento foi um sucesso.,O evento foi um sucesso.,2.027,2,0.9327,ok,
unsloth,ajustado,v3,60,unsloth/outputs_final_experiment/ajustado/v3/060.wav,Meu irmão chegou em casa pouco antes do jantar.,Meu irmão chegou em casa pouco antes do jantar.,5.947,4,0.9185,ok,
unsloth,ajustado,v3,61,unsloth/outputs_final_experiment/ajustado/v3/061.wav,A reunião começou às nove horas.,A reunião começou às nove horas.,2.238,4,0.8759,ok,
unsloth,ajustado,v3,62,unsloth/outputs_final_experiment/ajustado/v3/062.wav,"Quando a chuva diminuiu, as pessoas voltaram gradualmente para as áreas externas do parque.",(ininteligível),4.561,67,0.2507,ok,
unsloth,ajustado,v3,63,unsloth/outputs_final_experiment/ajustado/v3/063.wav,Você já terminou a leitura daquele artigo?,Você já terminou a leitura daquele artigo?,2.729,2,0.9505,ok,
unsloth,ajustado,v3,64,unsloth/outputs_final_experiment/ajustado/v3/064.wav,O avião pousou sem atrasos.,O avião pousou sem atrasos.,2.925,5,0.8184,ok,
unsloth,ajustado,v3,65,unsloth/outputs_final_experiment/ajustado/v3/065.wav,"Apesar das dificuldades iniciais, conseguimos concluir todas as etapas previstas para esta fase.","Apesar das dificuldades iniciais, conseguimos concluir todas as etapas previstas para esta fase.",4.724,15,0.8449,ok,
unsloth,ajustado,v3,66,unsloth/outputs_final_experiment/ajustado/v3/066.wav,O atendimento foi rápido.,O atendimento foi rápido.,4.106,3,0.8636,ok,
unsloth,ajustado,v3,67,unsloth/outputs_final_experiment/ajustado/v3/067.wav,A banda ensaiou durante toda a tarde para a apresentação marcada para o fim de semana.,A banda ensaiou durante toda a tarde para a apresentação marcada para o fim de semana.,4.818,13,0.8454,ok,
unsloth,ajustado,v3,68,unsloth/outputs_final_experiment/ajustado/v3/068.wav,O celular descarregou no meio da viagem.,O celular descarregou no meio da viagem.,2.181,7,0.8235,ok,
unsloth,ajustado,v3,69,unsloth/outputs_final_experiment/ajustado/v3/069.wav,Que notícia excelente!,Que notícia excelente!,5.364,3,0.8727,ok,
unsloth,ajustado,v3,70,unsloth/outputs_final_experiment/ajustado/v3/070.wav,O pescador retornou ao porto trazendo uma quantidade inesperadamente grande de peixes.,O pescador retornou ao porto trazendo uma quantidade inesperadamente grande de peixes.,3.664,11,0.8658,ok,
unsloth,ajustado,v3,71,unsloth/outputs_final_experiment/ajustado/v3/071.wav,O médico chegou pontualmente.,O médico chegou pontualmente.,5.776,2,0.9247,ok,
unsloth,ajustado,v3,72,unsloth/outputs_final_experiment/ajustado/v3/072.wav,Você sabe qual é o número da sala onde acontecerá a entrevista?,Você sabe qual é o número da sala onde acontecerá a entrevista?,5.104,5,0.9174,ok,
unsloth,ajustado,v3,73,unsloth/outputs_final_experiment/ajustado/v3/073.wav,O pôr do sol estava especialmente bonito hoje.,O pôr do sol estava especialmente bonito hoje.,5.722,1,0.9723,ok,
unsloth,ajustado,v3,74,unsloth/outputs_final_experiment/ajustado/v3/074.wav,"Depois do almoço, resolvemos caminhar sem pressa pelas ruas mais antigas da cidade.","Depois do almoço, resolvemos caminhar sem pressa pelas ruas mais antigas da cidade.",5.703,6,0.9255,ok,
unsloth,ajustado,v3,75,unsloth/outputs_final_experiment/ajustado/v3/075.wav,O ônibus atrasou alguns minutos.,O ônibus atrasou alguns minutos.,3.843,5,0.845,ok,
unsloth,ajustado,v3,76,unsloth/outputs_final_experiment/ajustado/v3/076.wav,A professora respondeu às dúvidas dos alunos antes do encerramento da aula.,(ininteligível),4.142,57,0.2336,ok,
unsloth,ajustado,v3,77,unsloth/outputs_final_experiment/ajustado/v3/077.wav,Já está tudo pronto?,Já está tudo pronto?,2.049,3,0.8358,ok,
unsloth,ajustado,v3,78,unsloth/outputs_final_experiment/ajustado/v3/078.wav,O técnico realizou uma inspeção detalhada em todos os equipamentos disponíveis.,O técnico realizou uma inspeção detalhada em todos os equipamentos disponíveis.,1.528,7,0.9052,ok,
unsloth,ajustado,v3,79,unsloth/outputs_final_experiment/ajustado/v3/079.wav,A fila estava enorme.,A fila estava enorme.,5.133,2,0.8776,ok,
unsloth,ajustado,v3,80,unsloth/outputs_final_experiment/ajustado/v3/080.wav,O visitante demonstrou bastante interesse pelas atividades desenvolvidas no laboratório.,O visitante demonstrou bastante interesse pelas atividades desenvolvidas no laboratório.,1.743,9,0.8967,ok,
unsloth,ajustado,v3,81,unsloth/outputs_final_experiment/ajustado/v3/081.wav,Hoje foi um dia tranquilo.,Hoje foi um dia tranquilo.,3.994,2,0.9369,ok,
unsloth,ajustado,v3,82,unsloth/outputs_final_experiment/ajustado/v3/082.wav,O casal passou vários meses organizando cuidadosamente cada detalhe da cerimônia.,O casal passou vários meses organizando cuidadosamente cada detalhe da cerimônia.,4.441,11,0.8663,ok,
unsloth,ajustado,v3,83,unsloth/outputs_final_experiment/ajustado/v3/083.wav,Você ouviu aquele barulho estranho?,Você ouviu aquele barulho estranho?,1.85,4,0.8914,ok,
unsloth,ajustado,v3,84,unsloth/outputs_final_experiment/ajustado/v3/084.wav,A recepcionista confirmou a reserva imediatamente após localizar os dados no sistema.,A recepcionista confirmou a reserva imediatamente após localizar os dados no sistema.,3.966,4,0.9522,ok,
unsloth,ajustado,v3,85,unsloth/outputs_final_experiment/ajustado/v3/085.wav,O trânsito melhorou bastante.,O trânsito melhorou bastante.,5.61,6,0.7723,ok,
unsloth,ajustado,v3,86,unsloth/outputs_final_experiment/ajustado/v3/086.wav,"Enquanto caminhava pela orla, observei crianças brincando e pessoas praticando esportes.","Enquanto caminhava pela orla, observei crianças brincando e pessoas praticando esportes.",4.055,12,0.8625,ok,
unsloth,ajustado,v3,87,unsloth/outputs_final_experiment/ajustado/v3/087.wav,O relógio marcou exatamente sete horas da manhã.,O relógio marcou exatamente sete horas da manhã.,5.971,5,0.8962,ok,
unsloth,ajustado,v3,88,unsloth/outputs_final_experiment/ajustado/v3/088.wav,O funcionário organizou os documentos para facilitar futuras consultas.,O funcionário organizou os documentos para facilitar futuras consultas.,3.793,10,0.8614,ok,
unsloth,ajustado,v3,89,unsloth/outputs_final_experiment/ajustado/v3/089.wav,O jantar estava ótimo.,O jantar estava ótimo.,3.176,3,0.8406,ok,
unsloth,ajustado,v3,90,unsloth/outputs_final_experiment/ajustado/v3/090.wav,Será que ainda há vagas disponíveis?,Será que ainda há vagas disponíveis?,3.661,5,0.8635,ok,
unsloth,ajustado,v3,91,unsloth/outputs_final_experiment/ajustado/v3/091.wav,A entrega foi realizada com sucesso.,A entrega foi realizada com sucesso.,5.809,5,0.867,ok,
unsloth,ajustado,v3,92,unsloth/outputs_final_experiment/ajustado/v3/092.wav,"Depois de comparar diferentes alternativas, escolhemos a solução que parecia mais adequada para o problema.","Depois de comparar diferentes alternativas, escolhemos a solução que parecia mais adequada para o problema.",5.585,1,0.9888,ok,
unsloth,ajustado,v3,93,unsloth/outputs_final_experiment/ajustado/v3/093.wav,O teatro estava cheio naquela noite.,O teatro estava cheio naquela noite.,3.684,4,0.8933,ok,
unsloth,ajustado,v3,94,unsloth/outputs_final_experiment/ajustado/v3/094.wav,Você costuma acordar cedo nos fins de semana?,Você costuma acordar cedo nos fins de semana?,5.685,3,0.9416,ok,
unsloth,ajustado,v3,95,unsloth/outputs_final_experiment/ajustado/v3/095.wav,O comerciante percebeu um aumento significativo no movimento durante o período de férias.,O comerciante percebeu um aumento significativo no movimento durante o período de férias.,3.011,12,0.8608,ok,
unsloth,ajustado,v3,96,unsloth/outputs_final_experiment/ajustado/v3/096.wav,O parque abriu normalmente.,O parque abriu normalmente.,3.286,6,0.7539,ok,
unsloth,ajustado,v3,97,unsloth/outputs_final_experiment/ajustado/v3/097.wav,A pesquisadora revisou os dados diversas vezes antes de publicar os resultados finais.,A pesquisadora revisou os dados diversas vezes antes de publicar os resultados finais.,4.581,14,0.833,ok,
unsloth,ajustado,v3,98,unsloth/outputs_final_experiment/ajustado/v3/098.wav,O tempo mudou rapidamente.,O tempo mudou rapidamente.,4.912,5,0.8135,ok,
unsloth,ajustado,v3,99,unsloth/outputs_final_experiment/ajustado/v3/099.wav,Eu gostaria de confirmar o horário exato da próxima reunião.,Eu gostaria de confirmar o horário exato da próxima reunião.,5.72,6,0.8985,ok,
unsloth,ajustado,v3,100,unsloth/outputs_final_experiment/ajustado/v3/100.wav,"Após uma longa jornada de trabalho, todos comemoraram o encerramento bem-sucedido do projeto.","Após uma longa jornada de trabalho, todos comemoraram o encerramento bem-sucedido do projeto.",5.212,12,0.872,ok,
xtts,original,v1,1,xtts/outputs_final_experiment/original/v1/001.wav,Hoje o trânsito estava tranquilo.,Hoje o trânsito estava tranquilo.,5.396,0,1.0,ok,
xtts,original,v1,2,xtts/outputs_final_experiment/original/v1/002.wav,Você conseguiu encontrar o endereço correto da reunião?,Você conseguiu encontrar o endereço correto da reunião?,4.648,2,0.9671,ok,
xtts,original,v1,3,xtts/outputs_final_experiment/original/v1/003.wav,"Depois de muito procurar, finalmente encontrei as chaves que havia perdido durante a mudança.","Depois de muito procurar, finalmente encontrei as chaves que havia perdido durante a mudança.",3.495,6,0.9313,ok,
xtts,original,v1,4,xtts/outputs_final_experiment/original/v1/004.wav,O café estava tão quente que precisei esperar alguns minutos antes de beber.,O café estava tão quente que precisei esperar alguns minutos antes de beber.,2.123,0,1.0,ok,
xtts,original,v1,5,xtts/outputs_final_experiment/original/v1/005.wav,Que surpresa agradável encontrar vocês por aqui!,Que surpresa agradável encontrar vocês por aqui!,1.65,8,0.8292,ok,
xtts,original,v1,6,xtts/outputs_final_experiment/original/v1/006.wav,A previsão indica possibilidade de chuva forte entre o final da tarde e o início da noite.,A previsão indica possibilidade de chuva forte entre o final da tarde e o início da noite.,2.127,0,1.0,ok,
xtts,original,v1,7,xtts/outputs_final_experiment/original/v1/007.wav,Ontem eu passei rapidamente no mercado.,(ininteligível),4.049,27,0.2871,ok,
xtts,original,v1,8,xtts/outputs_final_experiment/original/v1/008.wav,Você lembra qual foi o horário combinado para o encontro de amanhã?,(ininteligível),5.834,63,0.0529,ok,
xtts,original,v1,9,xtts/outputs_final_experiment/original/v1/009.wav,"Durante a viagem ao interior, observamos várias paisagens diferentes ao longo da estrada.","Durante a viagem ao interior, observamos várias paisagens diferentes ao longo da estrada.",4.835,0,1.0,ok,
xtts,original,v1,10,xtts/outputs_final_experiment/original/v1/010.wav,O computador reiniciou sozinho.,O computador reiniciou sozinho.,3.555,2,0.9385,ok,
xtts,original,v1,11,xtts/outputs_final_experiment/original/v1/011.wav,Ainda não recebi a confirmação da inscrição.,Ainda não recebi a confirmação da inscrição.,3.111,2,0.9647,ok,
xtts,original,v1,12,xtts/outputs_final_experiment/original/v1/012.wav,"Quando chegamos ao local do evento, a apresentação já havia começado e quase não encontramos lugares disponíveis.","Quando chegamos ao local do evento, a apresentação já havia começado e quase não encontramos lugares disponíveis.",1.714,0,1.0,ok,
xtts,original,v1,13,xtts/outputs_final_experiment/original/v1/013.wav,Será que o ônibus passa por esta rua?,Será que o ônibus passa por esta rua?,4.843,2,0.9306,ok,
xtts,original,v1,14,xtts/outputs_final_experiment/original/v1/014.wav,O técnico resolveu o problema em poucos minutos.,O técnico resolveu o problema em poucos minutos.,5.642,3,0.9347,ok,
xtts,original,v1,15,xtts/outputs_final_experiment/original/v1/015.wav,"Depois que a energia voltou, todos retomaram suas atividades normalmente.","Depois que a energia voltou, todos retomaram suas atividades normalmente.",2.42,9,0.877,ok,
xtts,original,v1,16,xtts/outputs_final_experiment/original/v1/016.wav,Meu avô sempre contava histórias interessantes sobre a época em que morava no sertão.,Meu avô sempre contava histórias interessantes sobre a época em que morava no sertão.,2.105,6,0.923,ok,
xtts,original,v1,17,xtts/outputs_final_experiment/original/v1/017.wav,Você pode repetir a última informação?,Você pode repetir a última informação?,5.807,4,0.8852,ok,
