indice,variacao,seed,texto,modelo,experimento,checkpoint,criterio_selecao,referencia,arquivo_gerado,status,tempo_s,erro
31,1,42,O grupo decidiu antecipar a saída,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\4.wav,outputs_final_experiment\ajustado\v1\031.wav,ok,4.17,
31,2,123,O grupo decidiu antecipar a saída,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\4.wav,outputs_final_experiment\ajustado\v2\031.wav,ok,2.39,
31,3,456,O grupo decidiu antecipar a saída,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\4.wav,outputs_final_experiment\ajustado\v3\031.wav,ok,2.09,
32,1,42,"Enquanto aguardávamos o início da palestra, conversamos sobre projetos futuros e oportunidades de pesquisa",ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\4.wav,outputs_final_experiment\ajustado\v1\032.wav,ok,36.28,
32,2,123,"Enquanto aguardávamos o início da palestra, conversamos sobre projetos futuros e oportunidades de pesquisa",ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\4.wav,outputs_final_experiment\ajustado\v2\032.wav,ok,36.44,
32,3,456,"Enquanto aguardávamos o início da palestra, conversamos sobre projetos futuros e oportunidades de pesquisa",ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\4.wav,outputs_final_experiment\ajustado\v3\032.wav,ok,36.61,
33,1,42,O restaurante estava lotado,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\4.wav,outputs_final_experiment\ajustado\v1\033.wav,ok,3.26,
33,2,123,O restaurante estava lotado,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\4.wav,outputs_final_experiment\ajustado\v2\033.wav,ok,5.47,
33,3,456,O restaurante estava lotado,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\4.wav,outputs_final_experiment\ajustado\v3\033.wav,ok,3.78,
34,1,42,Você já assistiu ao filme que foi lançado na semana passada?,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\4.wav,outputs_final_experiment\ajustado\v1\034.wav,ok,30.11,
34,2,123,Você já assistiu ao filme que foi lançado na semana passada?,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\4.wav,outputs_final_experiment\ajustado\v2\034.wav,ok,30.25,
34,3,456,Você já assistiu ao filme que foi lançado na semana passada?,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\4.wav,outputs_final_experiment\ajustado\v3\034.wav,ok,28.08,
35,1,42,"Depois de vários testes, conseguimos identificar a origem do problema",ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\4.wav,outputs_final_experiment\ajustado\v1\035.wav,ok,28.06,
35,2,123,"Depois de vários testes, conseguimos identificar a origem do problema",ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\4.wav,outputs_final_experiment\ajustado\v2\035.wav,ok,28.27,
35,3,456,"Depois de vários testes, conseguimos identificar a origem do problema",ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\4.wav,outputs_final_experiment\ajustado\v3\035.wav,ok,28.09,
36,1,42,A praia estava praticamente vazia naquela manhã de terça-feira,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\4.wav,outputs_final_experiment\ajustado\v1\036.wav,ok,26.26,
36,2,123,A praia estava praticamente vazia naquela manhã de terça-feira,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\4.wav,outputs_final_experiment\ajustado\v2\036.wav,ok,26.0,
36,3,456,A praia estava praticamente vazia naquela manhã de terça-feira,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\4.wav,outputs_final_experiment\ajustado\v3\036.wav,ok,26.31,
37,1,42,O resultado saiu mais cedo do que imaginávamos,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\4.wav,outputs_final_experiment\ajustado\v1\037.wav,ok,2.81,
37,2,123,O resultado saiu mais cedo do que imaginávamos,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\4.wav,outputs_final_experiment\ajustado\v2\037.wav,ok,0.3,
37,3,456,O resultado saiu mais cedo do que imaginávamos,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\4.wav,outputs_final_experiment\ajustado\v3\037.wav,ok,0.39,
38,1,42,Eu precisava apenas de alguns minutos para terminar aquela tarefa,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\4.wav,outputs_final_experiment\ajustado\v1\038.wav,ok,28.11,
38,2,123,Eu precisava apenas de alguns minutos para terminar aquela tarefa,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\4.wav,outputs_final_experiment\ajustado\v2\038.wav,ok,28.06,
38,3,456,Eu precisava apenas de alguns minutos para terminar aquela tarefa,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\4.wav,outputs_final_experiment\ajustado\v3\038.wav,ok,29.12,
39,1,42,A apresentação terminou com aplausos,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\4.wav,outputs_final_experiment\ajustado\v1\039.wav,ok,2.7,
39,2,123,A apresentação terminou com aplausos,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\4.wav,outputs_final_experiment\ajustado\v2\039.wav,ok,4.11,
39,3,456,A apresentação terminou com aplausos,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\4.wav,outputs_final_experiment\ajustado\v3\039.wav,ok,3.77,
40,1,42,Você pretende viajar durante o feriado?,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\4.wav,outputs_final_experiment\ajustado\v1\040.wav,ok,3.48,
40,2,123,Você pretende viajar durante o feriado?,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\4.wav,outputs_final_experiment\ajustado\v2\040.wav,ok,1.67,
40,3,456,Você pretende viajar durante o feriado?,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\4.wav,outputs_final_experiment\ajustado\v3\040.wav,ok,1.72,
41,1,42,O elevador parou no décimo segundo andar,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\5.wav,outputs_final_experiment\ajustado\v1\041.wav,ok,3.08,
41,2,123,O elevador parou no décimo segundo andar,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\5.wav,outputs_final_experiment\ajustado\v2\041.wav,ok,1.84,
41,3,456,O elevador parou no décimo segundo andar,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\5.wav,outputs_final_experiment\ajustado\v3\041.wav,ok,2.16,
42,1,42,"Durante a visita ao museu, aprendemos diversos fatos curiosos sobre a história da região",ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\5.wav,outputs_final_experiment\ajustado\v1\042.wav,ok,36.41,
42,2,123,"Durante a visita ao museu, aprendemos diversos fatos curiosos sobre a história da região",ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\5.wav,outputs_final_experiment\ajustado\v2\042.wav,ok,36.45,
42,3,456,"Durante a visita ao museu, aprendemos diversos fatos curiosos sobre a história da região",ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\5.wav,outputs_final_experiment\ajustado\v3\042.wav,ok,36.34,
43,1,42,O mercado fecha às oito horas da noite,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\5.wav,outputs_final_experiment\ajustado\v1\043.wav,ok,2.44,
43,2,123,O mercado fecha às oito horas da noite,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\5.wav,outputs_final_experiment\ajustado\v2\043.wav,ok,2.16,
43,3,456,O mercado fecha às oito horas da noite,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\5.wav,outputs_final_experiment\ajustado\v3\043.wav,ok,2.03,
