indice,variacao,seed,texto,modelo,experimento,checkpoint,criterio_selecao,referencia,arquivo_gerado,status,tempo_s,erro
47,3,456,Hoje acordei mais cedo,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/5.wav,ajustado/v3/047.wav,ok,9.71,
48,1,42,O pesquisador apresentou resultados preliminares bastante promissores durante o seminário,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/5.wav,ajustado/v1/048.wav,ok,16.38,
48,2,123,O pesquisador apresentou resultados preliminares bastante promissores durante o seminário,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/5.wav,ajustado/v2/048.wav,ok,26.54,
48,3,456,O pesquisador apresentou resultados preliminares bastante promissores durante o seminário,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/5.wav,ajustado/v3/048.wav,ok,33.13,
49,1,42,Parece que vai chover novamente,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/5.wav,ajustado/v1/049.wav,ok,6.48,
49,2,123,Parece que vai chover novamente,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/5.wav,ajustado/v2/049.wav,ok,6.87,
49,3,456,Parece que vai chover novamente,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/5.wav,ajustado/v3/049.wav,ok,8.71,
50,1,42,Qual é a melhor maneira de chegar ao centro da cidade?,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/5.wav,ajustado/v1/050.wav,ok,68.77,
50,2,123,Qual é a melhor maneira de chegar ao centro da cidade?,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/5.wav,ajustado/v2/050.wav,ok,12.24,
50,3,456,Qual é a melhor maneira de chegar ao centro da cidade?,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/5.wav,ajustado/v3/050.wav,ok,9.36,
51,1,42,O sistema voltou a funcionar normalmente,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/6.wav,ajustado/v1/051.wav,ok,12.27,
51,2,123,O sistema voltou a funcionar normalmente,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/6.wav,ajustado/v2/051.wav,ok,15.62,
51,3,456,O sistema voltou a funcionar normalmente,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/6.wav,ajustado/v3/051.wav,ok,14.13,
52,1,42,"Depois de meses de planejamento e preparação, a equipe finalmente iniciou a execução do projeto",ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/6.wav,ajustado/v1/052.wav,ok,121.26,
52,2,123,"Depois de meses de planejamento e preparação, a equipe finalmente iniciou a execução do projeto",ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/6.wav,ajustado/v2/052.wav,ok,27.28,
52,3,456,"Depois de meses de planejamento e preparação, a equipe finalmente iniciou a execução do projeto",ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/6.wav,ajustado/v3/052.wav,ok,47.15,
53,1,42,O livro estava sobre a mesa,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/6.wav,ajustado/v1/053.wav,ok,10.89,
53,2,123,O livro estava sobre a mesa,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/6.wav,ajustado/v2/053.wav,ok,26.0,
53,3,456,O livro estava sobre a mesa,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/6.wav,ajustado/v3/053.wav,ok,24.74,
54,1,42,Você poderia verificar se a porta foi realmente trancada antes de sairmos?,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/6.wav,ajustado/v1/054.wav,ok,28.14,
54,2,123,Você poderia verificar se a porta foi realmente trancada antes de sairmos?,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/6.wav,ajustado/v2/054.wav,ok,22.95,
54,3,456,Você poderia verificar se a porta foi realmente trancada antes de sairmos?,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/6.wav,ajustado/v3/054.wav,ok,42.09,
55,1,42,A estudante apresentou seu trabalho com confiança,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/6.wav,ajustado/v1/055.wav,ok,45.26,
55,2,123,A estudante apresentou seu trabalho com confiança,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/6.wav,ajustado/v2/055.wav,ok,62.04,
55,3,456,A estudante apresentou seu trabalho com confiança,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/6.wav,ajustado/v3/055.wav,ok,12.15,
56,1,42,Na semana passada houve uma queda de energia que afetou vários bairros da cidade,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/6.wav,ajustado/v1/056.wav,ok,35.69,
56,2,123,Na semana passada houve uma queda de energia que afetou vários bairros da cidade,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/6.wav,ajustado/v2/056.wav,ok,15.37,
56,3,456,Na semana passada houve uma queda de energia que afetou vários bairros da cidade,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/6.wav,ajustado/v3/056.wav,ok,92.61,
57,1,42,Ainda falta muito?,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/6.wav,ajustado/v1/057.wav,ok,13.08,
57,2,123,Ainda falta muito?,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/6.wav,ajustado/v2/057.wav,ok,23.37,
57,3,456,Ainda falta muito?,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/6.wav,ajustado/v3/057.wav,ok,14.5,
58,1,42,O jardineiro passou boa parte da manhã cuidando das plantas do condomínio,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/6.wav,ajustado/v1/058.wav,ok,92.29,
58,2,123,O jardineiro passou boa parte da manhã cuidando das plantas do condomínio,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/6.wav,ajustado/v2/058.wav,ok,26.41,
58,3,456,O jardineiro passou boa parte da manhã cuidando das plantas do condomínio,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/6.wav,ajustado/v3/058.wav,ok,28.69,
59,1,42,O evento foi um sucesso,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/6.wav,ajustado/v1/059.wav,ok,21.72,
59,2,123,O evento foi um sucesso,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/6.wav,ajustado/v2/059.wav,ok,12.14,
59,3,456,O evento foi um sucesso,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/6.wav,ajustado/v3/059.wav,ok,18.09,
60,1,42,Meu irmão chegou em casa pouco antes do jantar,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/6.wav,ajustado/v1/060.wav,ok,54.76,
